Exchange,Sector,Ticker,Year,CURRENT ASSETS (Bn. VND),Cash and cash equivalents (Bn. VND),Accounts receivable (Bn. VND),Net Inventories,Other current assets,LONG-TERM ASSETS (Bn. VND),Fixed assets (Bn. VND),Long-term investments (Bn. VND),Other non-current assets,TOTAL ASSETS (Bn. VND),LIABILITIES (Bn. VND),Current liabilities (Bn. VND),Long-term liabilities (Bn. VND),OWNER'S EQUITY(Bn.VND),Capital and reserves (Bn. VND),Undistributed earnings (Bn. VND),Budget sources and other funds,TOTAL RESOURCES (Bn. VND),Prepayments to suppliers (Bn. VND),"Inventories, Net (Bn. VND)",Investment and development funds (Bn. VND),Common shares (Bn. VND),Paid-in capital (Bn. VND),Long-term borrowings (Bn. VND),Advances from customers (Bn. VND),Short-term borrowings (Bn. VND),Long-term prepayments (Bn. VND),Other long-term assets (Bn. VND),symbol_x,Short-term investments (Bn. VND),Long-term loans receivables (Bn. VND),Investment in properties,Other Reserves,MINORITY INTERESTS,Short-term loans receivables (Bn. VND),Other current assets (Bn. VND),Convertible bonds (Bn. VND),Good will (Bn. VND),Other long-term receivables (Bn. VND),Long-term trade receivables (Bn. VND),Goodwill,Revenue YoY (%),Revenue (Bn. VND),Attribute to parent company (Bn. VND),Attribute to parent company YoY (%),Financial Income,Sales,Sales deductions,Net Sales,Cost of Sales,Gross Profit,Financial Expenses,Selling Expenses,General & Admin Expenses,Operating Profit/Loss,Other income,Other Income/Expenses,Net other income/expenses,Profit before tax,Business income tax - current,Business income tax - deferred,Net Profit For the Year,Attributable to parent company,symbol_y,Interest Expenses,Gain/(loss) from joint ventures,Net income from associated companies,Minority Interest,Net cash inflows/outflows from operating activities,Purchase of fixed assets,Proceeds from disposal of fixed assets,Gain on Dividend,Net Cash Flows from Investing Activities,Proceeds from borrowings,Repayment of borrowings,Dividends paid,Cash flows from financial activities,Net increase/decrease in cash and cash equivalents,Cash and cash equivalents,Foreign exchange differences Adjustment,Cash and Cash Equivalents at the end of period,symbol,Net Profit/Loss before tax,Depreciation and Amortisation,Provision for credit losses,Unrealized foreign exchange gain/loss,Profit/Loss from disposal of fixed assets,Profit/Loss from investing activities,Interest Expense,Operating profit before changes in working capital,Increase/Decrease in receivables,Increase/Decrease in inventories,Increase/Decrease in payables,Increase/Decrease in prepaid expenses,Interest paid,Business Income Tax paid,Other receipts from operating activities,Other payments on operating activities,"Loans granted, purchases of debt instruments (Bn. VND)","Collection of loans, proceeds from sales of debts instruments (Bn. VND)",Investment in other entities,Proceeds from divestment in other entities,Increase in charter captial,Finance lease principal payments,Payments for share repurchases,Interest income and dividends,Sentiment Score,Positive Ratio,Negative Ratio,Neutral Ratio,News Volume,Sentiment Change,News Shock
HSX,Real estate,NVT,2023,140543827862,32153268688,82477258453,14447787061,10160613660,938090769855,563072523985,6894139320,242811617772,1078634597717,540309186603,134450361474,405858825129,538325411114,538325411114,-712566297455,,1078634597717,17450964719,14447787061,269596844,905000000000,905000000000,250732233695,22856037291,26727515988,142715121545,6894139320,NVT,1304900000,,,,321167111725,230000000,0,,100096496227,10229976000,10229976000,0,0.117860902411182,377060270126,5608469683,1.43463234770887,6441970250,377060270126,0,377060270126,-184430646216,192629623910,-16247951360,-45060106921,-85144895121,52618640758,1505396503,-1863728768,-358332265,52260308493,-19156714440,2729627136,35833221189,5608469683,NVT,-31598555041,0,0,30224751506,126816171849,-30425740247,12037037,2823060640,-55241891063,0,-43312124728,-31995750000,-75307874728,-3733593942,35936545365,-49682735,32153268688,NVT,52260308493,47664437657,-18903875999,233347141,,-5716159351,31598555041,107136612982,48024083311,-856289510,24971308041,1808820273,-32636831066,-20483056082,,-1148476100,-105801248493,59790000000,0,18360000000,0,,,,0.373,0.423,0.18,0.397,661,-0.101,0.002
HSX,Real estate,NVT,2022,152590514188,35936545365,90186772207,13591497551,10575699065,946649218316,583930302938,6894139320,257456441191,1099239732504,566397612597,149381644346,417015968251,532842119907,532842119907,-743082144844,,1099239732504,27055657665,13591497551,269596844,905000000000,905000000000,278949749683,26530351006,41462124728,143788168915,25254139320,NVT,2300000000,,,,346199667907,230000000,0,,113668272276,54000000,54000000,0,1.66286873277986,337305177516,-12903939876,0.741734688168505,10143709385,337305177516,0,337305177516,-167293321673,170011855843,-26711007088,-39652945125,-86037947477,27753665538,3644063533,-2316687528,1327376005,29081041543,-15504873369,2744408034,16320576208,-12903939876,NVT,-27430571056,0,0,29224516084,64045101365,-49063465765,5647898364,3521128101,-28743502676,34152374104,-33523054960,-22050000000,-21420680856,13880917833,22048716858,6910674,35936545365,NVT,29081041542,45941065322,-404092623,-351985601,,-10853241760,27430571056,90843357936,2443226865,-1219976045,-1834662217,828683122,-26137858726,-877669570,,0,-29100000000,32750936624,0,7500000000,0,,,,-0.473,0.18,0.488,0.332,659,-0.846,-0.002
HSX,Real estate,NVT,2021,130695121669,22048716858,82003719468,12371521506,6252537277,955147576263,583467460185,7629678028,275206894578,1085842697932,543311836595,110259145184,433052691411,542530861337,542530861337,-704512204968,,1085842697932,25744441328,12371521506,269596843,905000000000,905000000000,295117064809,27282707305,24305490458,147966846253,27254139320,NVT,8018626560,,,,317318469462,230000000,0,,127240048325,10053000000,10053000000,0,-0.399892753345068,126669847959,-49963890948,-9.39928896330128,2024773428,126669847959,0,126669847959,-109464960999,17204886960,-17028512326,-13529246606,-51812811774,-63140910318,33376005,-1015212113,-981836108,-64122746426,0,1973954882,-62148791544,-49963890948,NVT,-16706357380,0,0,-12184900596,25611954056,-8901534351,0,1952871484,-297006310235,372380661244,-84512763535,0,287867897709,16473541530,5578524681,-3349353,22048716858,NVT,-64122746426,37847441441,139451981,3349353,,-1691158819,16706357380,-11117305090,-1524820225,297763481,50524164929,5674194489,-13957864229,-4284179299,,0,-6627580282,4375235361,-287805302447,0,0,,,,-0.795,0.18,0.697,0.123,659,-0.322,-0.002
HSX,Real estate,NVT,2020,190053817880,5578524681,166770111997,11540414041,3964767161,345377133841,326844126364,7629678028,8367300259,535430951721,130767827056,84824191292,45943635764,404663124665,404663124665,-654548314020,,535430951721,2559507918,11540414041,269596844,905000000000,905000000000,2775043530,12164103146,28779614028,8021482077,27254139320,NVT,2200000000,,,,129486841841,0,0,,0,0,0,0,-0.240600483366167,211078684127,5948585787,-0.777777793961724,2288268514,211078684127,-21056539,211057627588,-118433976166,92623651422,-3274303481,-19025082601,-45230898603,27381635251,320363307,-1143102877,-822739570,26558895681,-9248995410,1889863394,19199763665,5948585787,NVT,-2958215705,0,0,13251177878,42355010149,-1099381119,130000000,5697254139,54773971651,123251899793,-205150243291,-29400000000,-111298343498,-14169361698,19754663414,-6777035,5578524681,NVT,26558895681,27033361568,611854890,-65246638,,-1993024496,2958215705,55104056710,-6724151674,-1228041271,4521315799,4043063640,-3254763650,-9198160014,,-908309391,-1885000000,97531098631,-45600000000,0,0,,,,-0.92,0.176,0.764,0.06,645,-0.125,-0.022
HSX,Real estate,NVT,2019,251098026924,19754663414,118890459341,10312372770,4294432768,373468483792,353043210919,7629678028,11527573513,624566510716,209703149716,156665377232,53037772484,414863361000,414863361000,-660496899807,,624566510716,1402571595,10312372770,269596844,905000000000,905000000000,8325135038,14678480203,105127866018,11527573513,27254139320,NVT,97846098631,,,,145635663963,230000000,0,,0,0,0,0,0.0310597308590273,277954725416,26768637991,0.0363677129272524,22225574507,277954725416,-139181545,277815543871,-132213559853,145601984018,-2996668400,-29547080743,-68011060518,67118484968,2181169088,-1298640912,882528176,68001013144,-15093672374,1544045212,54451385982,26768637991,NVT,-2380926210,-154263896,0,27682747991,68227321043,-33972724991,0,12732654216,-126454469406,167301810663,-78773484874,-22540000000,65988325789,7761177426,11993702961,-216973,19754663414,NVT,68001013144,38280299601,0,12714548,,-21846787391,2380926210,86828166112,-7719184913,-100450562,2747555696,3018523031,-2171233060,-13287349558,,-1088705703,-123265857535,50051458904,-100000000000,68000000000,0,,,,0.302,0.377,0.18,0.443,646,1.222,-0.013
HSX,Real estate,NVT,2018,69508827183,11993702961,43382061157,10211922208,3806140857,446421885370,348952801760,69105081877,27095980401,515930712553,132978737535,66535173147,66443564388,382951975018,382951975018,-687265537798,,515930712553,2624980793,10211922208,269596844,905000000000,905000000000,10186881730,13498057864,14737793537,14727384729,27254139320,NVT,115000000,,,,140492915972,24746700000,0,,12368595672,0,0,0,0.159082461337139,269581593672,25829285935,1.05387409837157,1896526074,269581593672,-163742263,269417851409,-126103716360,143314135049,-2855458512,-31369036210,-69588722793,41231490005,825142731,-359275220,465867511,41697357516,-15514659117,1544045212,27726743611,25829285935,NVT,-2214607293,-165953603,0,1897457676,41380974790,-18496738011,0,279137068,-10902600943,66951627302,-71276952035,-32340000000,-36665324733,-6186950886,18207776901,-27123054,11993702961,NVT,41697357516,37973935812,2689727837,139333760,,-1455219627,2214607293,83259742591,615928536,-790129107,-4827830102,-6869953317,-4962378433,-24858623174,,-185782204,-2685000000,0,0,10000000000,0,,,,0.418,0.452,0.18,0.368,649,0.116,-0.002
HSX,Real estate,NVT,2017,73909195909,18207776901,42058466826,9421793101,4106159081,460877336772,351457013948,70142557190,33149715117,534786532681,147221301274,99420573404,47800727870,387565231407,387565231407,-689162995474,,534786532681,3224041225,9421793101,269596844,905000000000,905000000000,0,8288193696,29250000000,7288105985,27254139320,NVT,115000000,,,,147003630037,22061700000,0,,25861609132,0,0,0,0.218782944368058,232581893579,-479437925009,-37.3931864714029,1639141072,232581893579,-79325877,232502567702,-115404684467,117097883235,-291084631873,-25494684090,-311078603746,-509007283847,72791649554,-3658142169,69133507385,-439873776462,-15693524040,-386011303,-455953311805,-479437925009,NVT,-26520800328,-86388445,0,23484613204,40029600478,-14449212777,1283975179,1056678922,218388490066,34637800000,-257387800000,-23030000000,-245780000000,12638090544,5573253577,-3567220,18207776901,NVT,-439873776465,37057173538,12358186652,3321046,,498251628221,27244874399,135041407391,-5107462221,-1242189647,-53447198257,-1963094397,-27881622397,-4129670446,,-1240569548,-3160700000,61618000030,-3370250000,175409998712,0,,,,0.129,0.276,0.18,0.544,808,-0.289,0.249
HSX,Real estate,NVT,2016,367963870186,5573253577,346191362032,10383571327,5597683250,951237427685,366618985856,110782992256,47461005898,1319201297871,451791982529,396598396080,55193586449,867409315342,867409315342,-209572070465,,1319201297871,5100276104,10383571327,269596844,905000000000,905000000000,2050000000,14273261861,303007693916,8106383306,23883889320,NVT,218000000,,,,147256788963,230079920548,0,,39354622592,0,0,0,0.009284082478276,190831267088,13173837509,1.10319892277436,26075383303,190831267088,-63600019,190767667069,-99374199806,91393467263,-34801715986,-21394874064,-60460826239,630021407,20758529088,-5756534639,15001994449,15632015856,-3123707621,3077567350,15585875585,13173837509,NVT,-29230834070,-181412870,0,2412038076,34631333744,-28237047211,770035164,329572580,-28090439467,30070000000,-34994814994,-7350000000,-12274814994,-5733920717,11368089068,-60914774,5573253577,NVT,15632015856,36142683126,4547765887,116167841,,-26310432611,29954908147,60083108246,3064291198,-336904068,6842400161,-2274722474,-28665884928,-3146864920,,-934089471,-1523000000,570000000,0,0,0,,,,-0.311,0.18,0.386,0.434,754,-0.44,0.076
HSX,Real estate,NVT,2015,348483080863,11368089068,322964362669,10046667259,3436961867,963302094090,366555409484,115512171013,60188605465,1311785174953,452611735196,143327447789,309284287407,859173439757,859173439757,-211984108541,,1311785174953,9135261786,10046667259,269596844,905000000000,905000000000,253063133608,7869996385,56195301226,7294169414,23883889320,NVT,667000000,,,,141432951454,228677920548,47724160,,52847636051,0,0,0,-0.102574575356309,189075871106,-127654796725,-23.7477236061649,20796522100,189075871106,-92999012858,96076858248,-70086540427,25990317821,-43811681617,-21365843343,-102619763257,-123571263418,606497396,-14938392,591559004,-122979704414,-3625817422,180611108,-126424910728,-127654796725,NVT,-37730582991,-2560815122,0,1229885997,-6111735712,-2466214606,0,1128028905,18534523343,5142426671,-6297066789,-14061128657,-15215768775,-2792981144,14117450830,43619382,11368089068,NVT,-122979704414,78307448617,4922782177,128464346,,-17966525847,38454657066,-19132878055,69577849908,-22495617335,15049816594,-12782648247,-31917718196,-3006729859,,-1403810522,-22899000000,46295598364,-3523889320,0,0,,,,0.306,0.38,0.18,0.44,728,0.617,-0.012
HSX,Real estate,NVT,2014,457850764014,14117450830,146152429174,41865805417,2973559681,976853058855,741853239904,119471878992,5089112746,1434703822869,435044343727,125988870395,309055473332,845395285028,845395285028,-84329311816,,1434703822869,10301479123,41865805417,134798422,905000000000,905000000000,252653708425,8506690723,59207514672,5052112746,20360000000,NVT,252741518912,,,,0,0,151811938,,0,0,0,110438827213,0.0152322928762269,210687000740,5611761376,-0.727769375954601,29096276404,210687000740,-140936046,210546064694,-112991151483,97554913211,-1770438172,-26633986633,-72641064055,25605700755,279011451,3114050338,3393061789,25637559911,-3918533891,579016954,22298042974,5611761376,NVT,-1476882372,0,-3361202633,16686281598,28350352544,-87299304804,15000000,3218192675,-82966007394,252460646641,-174309979794,-21723151602,56427515245,1811860395,12373326136,-67735701,14117450830,NVT,25637559911,40645950098,0,162338791,,-25682252895,1476882372,42240478277,9776696100,-1440903266,-12523245007,-2733671870,-521298617,-4812230126,,-1635472947,-32301598364,33401703099,0,0,0,,,,0.387,0.438,0.18,0.382,659,0.081,-0.137
HSX,Real estate,NVT,2013,344383235920,12373326136,57987537914,40624100275,4291647948,1046024912651,691288588368,147568081625,2367308876,1390408148571,391323560801,265235266717,126088294084,839783523652,839783523652,-89941073192,,1390408148571,15981901933,40624100275,134798422,905000000000,905000000000,69107512223,10468453289,164524391800,2269898876,45095000000,NVT,229106623647,,,,0,0,239944945,,0,4350000000,71899972220,132900961562,0,207525905370,20613997399,0,33793155769,207525905370,-231912378,207293992992,-111657508729,95636484263,-1989609213,-25416856885,-62299690739,39723483195,1014230810,-166394575,847836235,39803783424,-4435662175,5225297810,40593419059,20613997399,NVT,-1269905530,0,-767536006,19979421660,32447528322,-27777436463,0,1437667461,-196836998213,6537534314,-46887385130,-27897712099,156752437085,-7637032806,20010358942,0,12373326136,NVT,39803783424,39041052877,264461292,14200094,,-32734077676,1269905530,47659325541,7904514933,-2656986712,-9865958844,-1133008394,-1517432087,-5551925197,,-2391000918,-181988300000,11491070789,0,0,225000000000,,,,0.35,0.411,0.18,0.409,660,-0.037,-0.075
UPCOM,Travel and Leisure,NWT,2024,92241864131,13074564076,39503863771,990485209,328960883,61728448578,58728448578,3000000000,0,153970312709,56940253410,37346690410,19593563000,97030059299,97030059299,12030059299,,153970312709,9213429136,990485209,,85000000000,85000000000,19593563000,3288000,5994201000,0,,NWT,38343990192,,,,,,,,,,,,0.0382606968616499,157287697207,11347224143,1.12961284316385,2533414103,157287697207,,157287697207,-147228973924,10058723283,-2420627572,,-2514311337,7657198477,6564571790,-3192071,6561379719,14218578196,-2871354053,,11347224143,11347224143,NWT,-2420627572,,,,22145448752,-11786588281,6276948789,2310983388,-4608646296,6400000000,-14253377570,-4250000000,-12103377570,5433424886,7641139190,0,13074564076,NWT,14218578196,28826843673,26000000,0,,-9070282016,2420627572,36421767425,-12669730537,-143120949,2933069968,97098992,-2425870412,-1898575735,51510000,-220700000,-46409990192,45000000000,,,,0,,,-0.249,0.18,0.342,0.478,543,0,0
UPCOM,Travel and Leisure,NWT,2023,72486265844,7641139190,26100559623,847364260,963202771,78508784846,75508784846,3000000000,0,150995050690,60617215534,39511451534,21105764000,90377835156,90377835156,5377835156,,150995050690,79507736,847364260,,85000000000,85000000000,21105764000,0,12335377570,0,,NWT,36934000000,,,,,,,,,,,,0.224401001305124,151491525859,5328303771,0.599336833108754,2524481274,151491525859,,151491525859,-142312862812,9178663047,-2418128635,,-2540194436,6744821250,63217635,-53228722,9988913,6754810163,-1426506392,,5328303771,5328303771,NWT,-2418128635,,,,45943052115,-36160974910,0,2645905673,-46949069237,21391136570,-11163287860,-5100000000,5127848710,4121831588,3519307602,0,7641139190,NWT,6754810163,27631868202,0,0,,-2516494714,2418128635,34288312286,8077708747,514598415,6519555409,120245894,-2397710021,-1042658615,0,-137000000,-46434000000,33000000000,,,,0,,,-0.402,0.18,0.442,0.378,550,-0.153,0.013
UPCOM,Travel and Leisure,NWT,2022,63772398271,3519307602,34579461163,1361962675,811666831,69979678138,60248196658,3000000000,0,133752076409,43102545024,29811540024,13291005000,90649531385,90649531385,5649531385,,133752076409,65106760,1361962675,,85000000000,85000000000,13291005000,124121180,9922287860,0,,NWT,23500000000,,,,,,,,,,,,0.407397833210061,123727051593,3331570724,123.140868557005,1866542856,123727051593,,123727051593,-120812927667,2914123926,-1844848306,,-2852466094,83352382,4105111023,0,4105111023,4188463405,-856892681,,3331570724,3331570724,NWT,-1844848306,,,,7707577913,-4631687480,4100633245,1650550267,-2880503968,6633292860,-14552350000,0,-7919057140,-3091983195,6611290797,0,3519307602,NWT,4188463405,27358000297,0,0,,-5942984883,1844848306,27448327125,-20823104798,59221685,3732526299,-294748147,-1855538001,-500000000,0,-59106250,-35000000000,31000000000,,,,0,,,-0.124,0.18,0.261,0.559,547,0.278,0.001
UPCOM,Travel and Leisure,NWT,2021,41512473835,6611290797,13787751333,1421184360,192247345,90707671955,87606196955,3000000000,101475000,132220145790,44902185129,25027185129,19875000000,87317960661,87317960661,2317960661,,132220145790,24445000,1421184360,,85000000000,85000000000,19875000000,900000,11257350000,101475000,,NWT,19500000000,,,,,,,,,,,,-0.198692588156507,87911924172,26837018,-0.978698355220997,1715467160,87911924172,,87911924172,-83961948107,3949976065,-3544094773,,-1932688266,188660186,5871478,-95096923,-89225445,99434741,-72597723,,26837018,26837018,NWT,-3544094773,,,,31679918889,0,0,1153207863,-2346792137,900000000,-30182620000,0,-29282620000,50506752,6560784045,0,6611290797,NWT,99434740,28002045743,0,0,,-1689868136,3544094773,29955707120,12837067147,-375064973,-7522263080,459694058,-3583938093,-32483290,0,-58800000,-39000000000,35500000000,,,,0,,,0.026,0.197,0.18,0.623,549,0.15,0.004
UPCOM,Travel and Leisure,NWT,2020,50448478042,6560784045,26048043774,1046119387,793530836,118608242698,115608242698,3000000000,0,169056720740,79514597097,33920157097,45594440000,89542123643,89542123643,4542123643,,169056720740,20650000,1046119387,,85000000000,85000000000,45594440000,689334600,14820530000,0,,NWT,16000000000,,,,,,,,,,,,-0.241534739726509,109710609028,1259856611,-0.602053756917501,1219646970,109710609028,,109710609028,-104252214186,5458394842,-5460171683,,-3018198874,-1800328745,3280906200,0,3280906200,1480577455,-220720844,,1259856611,1259856611,NWT,-5460171683,,,,25342070626,-13371162000,3266451925,934569226,-27670140849,9517500000,-17322870000,0,-7805370000,-10133440223,16694224268,0,6560784045,NWT,1480577455,30151937886,0,0,,-4470156767,5460171683,32622530257,-1427471024,141754276,600386170,-62829444,-5481749347,-645325262,0,-405225000,-38500000000,20000000000,,,,0,,,-0.065,0.18,0.222,0.598,551,-0.091,0.004
UPCOM,Travel and Leisure,NWT,2019,43265823957,16694224268,23848490632,1187873663,1035235394,132614583084,120438897859,0,198412500,175880407041,87281140009,36666630009,50614510000,88599267032,88599267032,3599267032,,175880407041,16250000,1187873663,,85000000000,85000000000,50614510000,21210000,17605830000,198412500,,NWT,500000000,,,,,,,,,,,,0.0231060210329584,144648166204,3165896482,0.413935446236747,885349201,144648166204,,144648166204,-134085680821,10562485383,-5081470934,,-3444807223,2921556427,1132279882,-45639992,1086639890,4008196317,-842299835,,3165896482,3165896482,NWT,-5081470934,,,,25961358846,-63372882180,1476875726,913231508,-61482774946,42195900000,-19006466000,-1870000000,21319434000,-14201982100,30896206368,0,16694224268,NWT,4008196317,33743925568,0,0,,-1977393645,5081470934,40856199174,-4471257570,462133029,-4627926142,52055938,-5217581258,-785449575,0,-306814750,-500000000,0,,,,0,,,-0.64,0.18,0.641,0.179,1045,-0.575,0.903
UPCOM,Travel and Leisure,NWT,2018,53267454063,30896206368,18011260110,1650006692,2709980893,101819371452,101819371452,0,0,155086825515,67514554965,33224849965,34289705000,87572270550,87572270550,2572270550,,155086825515,0,1650006692,,85000000000,85000000000,34289705000,20000000,10741201000,0,,NWT,0,,,,,,,,,,,,0.159435711720052,141381404498,2239067201,0.272706813038116,930938773,141381404498,,141381404498,-132733086048,8648318450,-3288256684,,-3854662102,2436338437,385198754,-3162553,382036201,2818374638,-579307437,,2239067201,2239067201,NWT,-3288256684,,,,42192405665,-42089806909,1275360846,724674249,-40089771814,19416100000,-7233934000,-1700000000,10482166000,12584799851,18311406517,0,30896206368,NWT,2818374638,30693927744,0,0,,-1278215710,3288256684,35522343356,6976226238,-148692587,3920700636,-207573527,-3218753410,-651845041,0,0,0,0,,,,0,,,-1,0.166,0.774,0.06,818,-0.36,0.144
